factor_artist_name,max_artist_hotttnesss
Tasavallan Presidentti,0.374694049075
The Gap Band,0.37471695526
Flat Duo Jets,0.374729099223
Differnet,0.37478494963
Shriekback,0.374791219264
Captain Everything!,0.374810054964
Dressy Bessy,0.374810419933
International Observer,0.374840912669
Jimmy LaFave,0.374843967703
Omnium Gatherum,0.374852874633
Raison D'être,0.374856033628
Thee Mighty Caesers,0.374900089112
Blue Swede,0.374907480012
Ghost Of Tom Joad,0.374909382746
Al Duvall,0.374944938823
Naoki Kenji,0.374967461148
Avarus,0.374973198439
Hitechjet,0.375039999746
Theodor Bastard,0.375058776034
Love Equals Death,0.375068633898
Sleeping Children,0.375081505736
Le Mandat de Dépôt,0.37509908155
Fad Gadget,0.375112938645
The Meeting Places,0.375174612145
Adiemus,0.375269620701
Intuit,0.375294750877
Susannah McCorkle,0.375320315773
Kool Moe Dee,0.375362434357
Gino Paoli,0.375421142374
The Mae Shi,0.37542773171
Fulanito,0.37543517261233333
Noe Venable,0.375456175998
Jore Marjaranta,0.375467433924
James Carr,0.375467821643
Paul Carrack,0.375496964072
Allen Toussaint,0.375528542655
Big Mello,0.375534251709
Twilightning,0.375546542089
The New Seekers,0.375552028366
A Life Once Lost,0.375552562996
Wayne Fontana,0.375573023771
Usurp Synapse,0.375582336518
Charley Patton,0.375593582585
Chip Taylor,0.375595165564
Netzwerk,0.375597441982
Nick Holder,0.375610957053
Q-Tip,0.375640775701
Q-Tip / Norah Jones,0.375640775701
Tim Fite,0.37564457909
Dave Attell,0.375692864828
Nicole Willis,0.375761576663
E-Rotic,0.3758085416
Drive Like Jehu,0.37582032979
Pieces Of A Dream,0.375824829146
Danny And The Juniors,0.375929051136
Squad Five-0,0.375932997425
Gescom,0.375969492521
Testbild!,0.375978881683
Ghost of the Russian Empire,0.375989515139
Mark Heard,0.375992148545
3-11 Porter,0.376000598545
Catie Curtis,0.376008719412
Lustans Lakejer,0.376091328323
Moi Caprice,0.376102164525
Magic Affair,0.376117544705
Udo Lindenberg,0.376128159498
Tar,0.376153288985
Sickboy,0.376174781738
Khadja Nin,0.376181875428
Punkreas,0.37618228173
Osunlade,0.376223891183
Tom Trago,0.376236720996
Peter Horrevorts,0.37624608853
The Flying Pickets,0.376258999469
Barleyjuice,0.3762635263
Morgion,0.376297569977
Cali Agents,0.376306404258
MZ 412,0.376312662074
John Stevens,0.376349322749
Spektre,0.376349645739
Raymond Van Het Groenewoud,0.376424121319
Jape,0.37642939672
De-Grees,0.376474551956
Sebo K,0.376480854079
Laura Voutilainen,0.376488562254
Meitz,0.376488730363
Dog Fashion Disco,0.37649366415
Hawkeye,0.376502000334
Eyeless In Gaza,0.376521008054
Keef Baker,0.376534053609
Splender,0.376542189413
Mary Black,0.376556981046
Goldrush,0.376582810869
Living Things,0.376596242886
Lord Tanamo,0.376616257509
Tachenko,0.376619306582
Hank Dogs,0.376650456015
Bloodbound,0.376679945488
Diesel Boy,0.376688631022
Global Goon,0.376735816531
Glossary,0.37682338971
Colour,0.37683344801699997
Krust / Saul Williams,0.376835700953
Hundred Reasons,0.37683949145
Drome,0.376847327388
Edge Of Dawn,0.376886777115
Limahl,0.376905181159
Bermuda Triangle,0.376929448676
Matthew Dekay,0.376932516831
Suzy Bogguss,0.376938840213
Carlos Nakai,0.376939984442
Topmodelz,0.37699025214
Westernhagen,0.377014242542
Haujobb,0.377030098895
Brandtson,0.37708665424
Robert Armani,0.377127005423
HOOPY FROOD,0.377130526728
Benny Benassi Presents The Biz,0.377165219221
Johnny Gill,0.377213619883
Nice & Smooth,0.377214268893
Sigue Sigue Sputnik,0.377225193533
Celelalte Cuvinte,0.377342563041
Martin Denny,0.377382917261
Skyforger,0.377397659063
Jono El Grande,0.3774184331
Thumb,0.377420668512
Don Diablo,0.377421099837
Faultline,0.377421659169
Aural Float,0.377432856362
Georgia Gibbs,0.377443585497
Baby Dee,0.377445180088
Luca Carboni,0.377461599723
Maria Solheim,0.377465084645
Los Iracundos,0.377472507312
Claudine Longet,0.377489429027
Heidi Talbot,0.377494323803
Carol Douglas,0.377505942759
Sinne Eeg,0.37754165959
The Maytals,0.377602927868
Flykkiller,0.377608957774
Garden Of Delight,0.377611237379
Big Youth,0.377642923574
Shuggie Otis,0.37765820253
The London Metropolitan Orchestra,0.377660857413
Kris Menace,0.37768054116599997
Cybertribe,0.377685192493
Chick Corea Akoustic Band,0.377706410181
Los Amantes De Lola,0.377706858558
Willy DeVille,0.377720338384
Dolorean,0.377766393007
Andy Summers,0.377788922826
Vicarious Bliss,0.377803582023
Northern Lite,0.377827525355
Tyrone Wells,0.377849172963
Pascal Obispo,0.377852557035
Pat Martino,0.377862235097
Shirley Horn,0.377896692433
Ben Jelen,0.377904479782
Bjørn Svin,0.377957017558
Kane,0.377961532317
On Broken Wings,0.377982603477
Ralph Myerz,0.378083400466
Vilma Palma e Vampiros,0.378106965104
The Makers,0.378162430392
Freeland,0.378165785156
Caural,0.378168421581
Tap Tap,0.378173004811
Ours,0.378239200245
Bobby Birdman,0.378253282839
Go Betty Go,0.378259443273
Karat,0.37826355445
Edda,0.378275734539
Link 80,0.378315418943
Johnny Hartman,0.378363723666
Slaraffenland,0.378369160696
Christophe Beck,0.378387397783
Tim Hardin,0.37839844293
Stefon Harris,0.378398546485
The Amps,0.378409413171
Index ID,0.378419541949
Robert Pollard,0.378435751178
Florent Marchet,0.378478306222
The In Crowd,0.378478309106
Manu Dibango,0.378500617309
The Swinging Blue Jeans,0.378504194349
Judy Collins,0.378504469842
Medwyn Goodall,0.378520161046
P. R. Kantate,0.378530210902
Scorn,0.378536550963
CLUB NOUVEAU,0.378546536885
Painkiller,0.378602868365
Eric Burdon & War,0.378618994937
Susanna Hoffs,0.378627322027
Marco Beltrami,0.378649978962
Power Pill Fist,0.378660278264
HEATHEN,0.378728338119
DAT Politics,0.378759721583
Panacea,0.378762557978
From Monument To Masses,0.378812730628
Pál Utcai Fiúk,0.378834993511
Jeckyll & Hyde,0.378847059849
Supafly Inc,0.378945215271
Massiv in Mensch,0.378985829412
The Modernist,0.379002622773
Jim Murple Memorial,0.379025792245
Last Days Of April,0.379113764004
Saafi Brothers,0.379120242613
Montt Mardie,0.37913348757
Chris Bailey,0.379142444215
GODGORY,0.379146374575
Ry Cooder & Manuel Galban,0.379167236243
Sonny Boy Williamson,0.379171985477
White Shoes & The Couples Company,0.379177213884
Esser,0.379226365541
Organ,0.379230060198
Edwin Starr,0.379240328387
Wang Wen,0.37924132621
Klovner I Kamp,0.379250523231
Superpunk,0.379281961508
Mad Heads,0.379284166162
The Dolly Rocker Movement,0.379399497458
Noitalinna Huraa!,0.379413599697
The Green Pajamas,0.379494928513
Charlie Peacock,0.379495650569
The Brecker Brothers,0.37952527387
Tony Furtado,0.37953646411
Wolfchant,0.379574247503
Infantjoy,0.37959837431
Chuck Prophet,0.379648544628
Don Gibson,0.379651219002
Dracul,0.379658204578
Willie Bobo,0.37967112475
Hilt,0.37967183857
Lisa Nilsson,0.379740024315
Pancho Barraza,0.379776152441
Timesbold,0.379779424678
Arthur H,0.379785181828
Acumen Nation,0.379808812843
King Midas Sound,0.379831279916
Rupa & the April Fishes,0.379868109943
Pino Donaggio,0.379871333398
The Devin Townsend Band,0.37988745514
Devin Townsend Band,0.37988745514
The Dramatics,0.379940004283
Bob Wills,0.379960766975
Bob Wills & Tommy Duncan,0.379960766975
Eskju Divine,0.379979888704
Rabih Abou-Khalil,0.37999977289
Sanseverino,0.380009577428
Rosendo,0.380076833632
Love & Money,0.380083877515
Ina Deter,0.380168964912
Hess Is More,0.380170348285
Pirat's Sound Sistema,0.380174187175
Cuff the Duke,0.380177042963
I Am Robot and Proud,0.380203169103
High Tone,0.380230353784
Born Jamericans,0.38027157352
Odd Nosdam,0.380282319989
Helios Creed,0.380317596553
July,0.380349558414
Noel Coward,0.380354531172
Autistici,0.380409970197
Ronan Hardiman,0.380463669474
Liz Story,0.38047465382
The Dreadful Yawns,0.380555493728
Dale Hawkins,0.380556728206
Lady & Bird,0.38058868318
Lustral,0.380601662502
Curtis Stigers,0.38063848206
The Communards,0.380641391628
Cathy Dennis,0.38066984234
Peter Sommer,0.380672797359
Chet Atkins & Les Paul,0.380717652826
Kitty Wells,0.380728239612
The Boats,0.380754598883
SWAMI featuring Ishmael Morabe_ Pras Michel,0.380756415573
Pentangle,0.380761739282
The Phantom Limbs,0.380780283662
The Wiseguys,0.380792517819
Funk D'Void,0.380801502976
Daycare Swindlers,0.380805908054
Natalie MacMaster,0.38080932626
Slim Dusty,0.380855557682
Russell Watson,0.380862139684
Russell Watson / Faye Tozer / Steve Mac / Chris Laws / Fridrik Karlsson / Steve Pearce / Mae McKenna / London Session Orchestra,0.380862139684
Linea 77,0.380909321475
Geiom,0.380917170625
The Mighty Diamonds,0.380936232711
The Silos,0.380975219144
T-Rock,0.38098773074
Grammatrain,0.381021539269
Timebox,0.381058617089
Up_ Bustle & Out,0.381101146962
amelie-les-crayons,0.381144316115
4 Promille,0.381149667708
The Clifford Gilberto Rhythm Combination,0.381200219914
Erik Segerstedt,0.38133812903
Bullitnuts,0.381343276938
St. Lunatics,0.381450097025
Hatiras,0.381467814824
Christopher O'Riley,0.381545059614
The Monochrome Set,0.381568047602
Ultraje A Rigor,0.381604599365
Yellowjackets,0.381608304969
Artesia,0.38161647089
Jaci Velasquez,0.381715678274
Boys Night Out,0.381722712879
Nils Petter Molvaer,0.381756229735
Stadio,0.381792831731
Justin Hinds & The Dominoes,0.381840166826
Ernest Tubb,0.381853116606
The Supernaturals,0.381858305158
Cyssero,0.3818728554
DON JOHNSON BIG BAND,0.381876217589
Nuttea,0.381911410217
Daddy Nuttea,0.381911410217
Neffa,0.38192120996
Michael Martin Murphey,0.381959442168
Ralph Towner,0.381961771666
Jill Barber,0.382158741547
Sagi Rei,0.382174928404
Carlos Chaouen (F),0.382203446666
The Tams,0.382214292389
Midge Ure,0.382229489562
The Young Rascals,0.382231850332
Sharkey,0.382260345316
G4,0.382277100792
Gartnerlosjen,0.382282485264
Phantom Ghost,0.38235111573
Jack Kerouac Featuring Al Cohn & Zoot Sims,0.382379065489
Alex Bugnon,0.382401066535
Neva Dinova,0.382403626649
Andreas Dorau,0.382426584202
L.E.G.A.C.Y.,0.382438490605
LOCK UP,0.38244841358
Dilute,0.382448496729
Phonophani,0.382454395785
Alexandre Pires,0.382473099096
Shakta,0.382551685236
Pita,0.382571087305
Sven Libaek,0.382651269932
Janie Fricke,0.382668086372
Doctor Explosion,0.382729758898
Jonatha Brooke,0.382732943882
Lisa Germano,0.382815983777
Lisa Stansfield,0.382820411594
Lisa Stansfield;Ian Devaney;Andy Morris,0.382820411594
Laurent Voulzy,0.382828437984
Be Bop Deluxe,0.382843062209
Blind Lemon Jefferson,0.3828469015
Hakimakli,0.382847460591
Hugh Mundell,0.382902777924
Sarandon,0.382907367633
Nuclear Blast Allstars,0.382927237713
Joe Arroyo,0.382943665768
Harry Manx,0.382965407506
Billy Dean,0.383042578983
Pokolgép,0.383044900319
Mark Kozelek,0.383055826253
Lackluster,0.383098113177
Dazzling Killmen,0.383279589336
Ganjaman feat. Junior Randy,0.38328243591
Silje Nergaard,0.383315621867
Jean Claude Ades,0.383366752741
Mira Craig,0.383377624374
Das Ich,0.383392805399
Carmen Rizzo,0.3833976397
Men_ Women & Children,0.38341689162
Francis Dunnery,0.383524247328
King,0.383539266187
Minnie Riperton Featuring José Feliciano,0.383557469777
Suburban Knight,0.383571760853
Lenny LeBlanc,0.383648651043
The Chills,0.383652943217
Calle Kristiansson,0.383666424639
El Matador,0.383667282443
Fiona,0.383677982461
Oysterband,0.383697163396
Susheela Raman,0.383721634127
Heatmiser,0.383726226385
Gepe,0.383730948865
My Fate,0.38374921364
Aslyn,0.383759631279
Time of Orchids,0.383784663925
Micatone,0.383809965372
Anna Tatangelo,0.383813852716
Bill Cosby,0.383845367255
Karen Clark Sheard,0.38385137459
Karen Clark Sheard feat. Kierra Sheard,0.38385137459
Hadise,0.383856574776
Ms. Dynamite,0.383863704328
Oliver Huntemann,0.383864620952
Ornatos Violeta,0.38387974442
Heltah Skeltah,0.38389095237
Robin Gibb,0.383906934251
Maga,0.383924386574
Ronny Jordan,0.383944878145
Basil Poledouris,0.383957254493
Quantum Leap,0.384000281376
Scenes From A Movie,0.384001101991
Pat Travers,0.384018128543
Sibylle Baier,0.384112450514
Sayag Jazz Machine,0.384120119508
Nu Nrg,0.384132922003
Johnny Adams,0.384144930609
Robert Natus,0.384174151942
Thomas Dolby,0.384230562973
Nostalgia 77,0.384297644208
Beverlei Brown,0.384314741741
Clout,0.384323853961
GG Allin,0.384327716288
Puya,0.384329295858
Televise,0.384355800022
Pasion Vega,0.384375144612
PFR,0.384399286323
London Funk Allstars,0.384400927471
Hubert Félix Thiéfaine,0.384421304598
Jose Luis Perales,0.384425905885
Psychic TV,0.384450606097
Kortatu,0.384462531582
The Durutti Column,0.384479591626
As We Fight,0.384484524197
Secrets Of The Moon,0.38449569684
Amy Millan,0.384542071865
Billie Jo Spears,0.384611083962
All The Day Holiday,0.384612110134
Freddie Hubbard,0.384626834656
Alien Factory,0.384632664978
Across Five Aprils,0.384654979618
Lonnie Brooks,0.384763787985
Paul Potts,0.384766646253
Jermaine Jackson & Pia Zadora,0.384775924234
The Sea Urchins,0.384785124442
Henry Rollins,0.384789509473
Bobbie Gentry,0.384798909965
Treponem Pal,0.384806179934
The Love Unlimited Orchestra,0.384816598366
Matt Willis,0.384823244312
µ-ziq,0.384831385756
Look Mexico,0.38483951787
Lifesavas,0.384861991508
Lunic,0.384926799553
Tom Vek,0.384931879499
Robyn Hitchcock,0.38496260931
Wilderness,0.385019815214
Harry Partch,0.385038490356
Betty Wright,0.385094344939
Monica Zetterlund / Bill Evans Trio,0.385108263459
Monica Zetterlund,0.385108263459
Quad City DJ's,0.385110448899
Kim Sozzi,0.385132966753
The Cube Guys,0.385149414581
So Many Dynamos,0.385153890029
Aldo Nova,0.385169316206
Amel Larrieux,0.385201079073
Marcia Griffiths,0.385204973304
Ben Watt,0.385209427413
Chiasm,0.385224039266
The Blue Nile,0.385226713588
Desorden Público,0.385253131621
School Of Language,0.385274757904
Mississippi Fred McDowell,0.385305378334
Blue Oyster Cult,0.385329427196
DJ Muggs & Planet Asia,0.385337172564
Blind Willie McTell_ Ruth Willis,0.385344913733
Alessandro Safina,0.385354013274
Chick Corea_ Gary Burton,0.385357664041
Juliane Werding,0.385359918177
Post War Years,0.385361848413
Leandra,0.385381673435
Joyce Cooling,0.385428299886
Jackson And His Computer Band,0.38549335136
Original Naabtal Duo,0.385524374794
Zoegirl,0.385549817302
Sexy Sadie,0.385570935319
MU330,0.385571725168
Tub Ring,0.385592314506
Leon Redbone,0.385610815477
Crime And The City Solution,0.385716381813
Mississippi Sheiks,0.385749928134
Popol Vuh,0.38576299443
Delroy Wilson,0.385787614584
Newworldaquarium,0.385788029915
Alma Cogan,0.385811230785
Per Gessle,0.385853347079
Glenn Hughes,0.38585688419
Something Like Silas,0.385866405086
Cyan Velvet Project,0.385906693365
Tarkan,0.385918152402
The Black Sorrows,0.385924933245
Mazarin,0.385929646995
Boat,0.385934273251
2002,0.386050773928
The Sushi Club,0.386059789463
Astrobrite,0.386113235298
Vapnet,0.386113844206
Holiday Symphony & Choir,0.386123288358
Hezekiah Walker & LFC,0.386131719648
Bill Wyman,0.386166013161
Sunscreem,0.386180416079
Joe Lovano,0.386194495812
Silence 4,0.386222806724
Ray Lynch,0.386243700521
Sugar Minott,0.386289651246
Charlottefield,0.386297880215
Jennifer Brown,0.3863121306
Aaron Carter,0.386327281066
Jessi Colter,0.386328115574
Karpatenhund,0.386331221787
Matthew Jay,0.386344262325
Thåström,0.386370477626
Shlomi Aber,0.386376579302
Guardner,0.386386765608
Holly Cole,0.386432376468
Ou Est Le Swimming Pool,0.386439861811
Jaromir Nohavica,0.386447198449
Juliana Hatfield,0.386454467771
Destroid,0.386480130429
Speedometer,0.386503819609
Bailter Space,0.386522250256
Springbok Nude Girls,0.386566630421
Skeewiff,0.386571581643
J.A.R.,0.386605126682
Juan Carlos Baglietto,0.38663083651
Small Jackets,0.386631738133
Ganglians,0.386656250307
Heinz Rudolf Kunze,0.386676469666
Big Brovaz,0.386690732143
Jiggy Djé,0.386731009528
Combustible Edison,0.386746067295
I Dream / Matt Di Angelo,0.386764993898
Brownie Mc Ghee,0.38680270565
Los Bravos,0.386806264408
Bigwig,0.38682011084
Berrogüetto,0.386861224736
Nôze,0.386899141903
Alaska Y Los Pegamoides,0.386920733315
The Seekers,0.386922394658
Sator,0.386941386628
Bembeya Jazz National,0.386941635373
Diabolical Masquerade,0.386949431125
Kingsbury Manx,0.386975421269
The Jelly Jam,0.386983979555
Gene Kelly,0.387040869649
Jose Padilla,0.387049973194
By Divine Right,0.38705155735
Ashbury Heights,0.387065336397
William Ackerman,0.387081084454
Will Ackerman,0.387081084454
Sheila Chandra,0.38710439994
Hazard,0.387107166446
Denez Prigent,0.387142836578
Pax217,0.387154850943
Mike Nero,0.387156629748
Peter Criss,0.38717599555
Julie Doiron,0.387181825106
Ramada,0.387223058251
Grand Island,0.387229388959
Sangre Azul,0.387247729774
Bobby Bare,0.387270400888
Amii Stewart,0.387293469584
The Hunches,0.387317453261
Sevara Nazarkhan,0.387363374381
Jay-Jay Johanson,0.387365505099
Rosana,0.387386826331
Digitonal,0.387410896058
Jimmy McGriff,0.38742327101
Dickie Valentine,0.387427051164
Submersed,0.387447292969
Kamil Polner,0.387501806911
6 Day Riot,0.387522589842
Gabriela Anders,0.387537923524
Setherial,0.387586091323
Thelonious Monk Quartet,0.387599859095
Unsane,0.387664118891
Wilki,0.387668153946
Langston Hughes,0.387689073545
Honeybrowne,0.38769169359
Uncle Tupelo,0.387774407849
Jamie Walters,0.387777098821
Hellbastard,0.387779702305
David Axelrod,0.387815683161
John Forté,0.387815734048
Charge 69,0.387827111721
Kingston Wall,0.387828566713
Pram,0.387841466535
Full Blown Chaos,0.387857257791
Liam Lynch,0.387867689756
Elf Power,0.387899313226
Midi Miliz,0.38790214981
HA-ASH,0.387911598984
William S. Burroughs,0.387931147082
David Pack,0.387946511949
Switches,0.387969504401
Tears Run Rings,0.388091971834
Confessor,0.388104405008
The Move,0.388132754797
*Shels,0.388165741845
temposhark,0.388182879454
11/5,0.388231928329
Britny Fox,0.388332649484
Muff Potter,0.388380505398
They Live By Night,0.388394157425
The Five Stairsteps,0.388416224237
Millionaire,0.388430446806
Syl Johnson,0.388438522495
Greenslade,0.388440368025
Rapider Than Horsepower,0.388447143539
Robert Goulet,0.388473115953
Freddy Fender,0.388474758577
Bob Carlisle,0.388527293306
The Varukers,0.388553529322
The Union Underground,0.388601582522
Whitey Shafer,0.388601777143
Emmerson Nogueira,0.388625335345
Jawbox,0.388646307377
The Adverts,0.388661223436
Estopa,0.388752603404
Marc Almond,0.388772960522
Barrett Strong,0.388783281271
The Tear Garden,0.388838020072
Darin,0.38886293758
Jahn Teigen,0.388864984225
The Wake,0.388889486438
Brakes,0.388896989358
Ris Paul Ric,0.388917203593
Alex Kunnari,0.388947300298
David Sandström Överdrive,0.388963727298
Black Oak Arkansas,0.388977568001
Jan De Wilde,0.388983809966
Pussycat,0.388987661417
Aghora,0.389005200033
The Pink Spiders,0.389021703589
Go-Go's,0.389027223867
Charles Brown,0.38903861067
King Curtis,0.3890429578475
Julien Lourau,0.38906252361
Aswad,0.389107386526
Ohlson har semester production,0.389109479555
Los Abuelos De La Nada,0.389119621877
